member_id,cluster,cost,decision_score,value,uplift_score,p_control,p_treat,reward_app_activity,population_fit,preferred_offer_type,maturity_flag,total_spend,frequency,recency_h
B685BF9DE0794B44BA299464A95AA679,Low-Value Low-Response,0.0,0.4378,1.89,0.2316,0.5361,0.7678,0.875,0.0,No paid offer preference,mature,15.12,8,24
703C7A7AEB594F54A462CB5EC1F4E796,Dormant Value Customers,4.0,0.4378,24.765,0.1792,0.3407,0.5198,0.75,0.6667,Mixed,mature,99.06,4,222
169A67C164814DABAD8BB7C54FB1CC77,Low-Value Low-Response,0.0,0.4376,1.2871,0.34,0.4845,0.8245,0.8571,0.0,No paid offer preference,mature,9.01,7,126
9AD0113B2B394075BF740E1BD8938536,Low-Value Low-Response,0.0,0.4375,3.0129,0.1452,0.4855,0.6308,0.5714,0.25,No paid offer preference,mature,21.09,7,66
3A429A87C92E430483B85E50C168BC7F,Low-Value Low-Response,0.0,0.4375,4.925,0.0888,0.5059,0.5947,0.75,0.0,No paid offer preference,mature,19.7,4,18
A3F5094B815843FE9061C37C3AE99406,Low-Value Low-Response,0.0,0.437,1.632,0.2677,0.4966,0.7643,1.0,0.0,No paid offer preference,mature,8.16,5,18
A1A27287679C448FA78A6D934DD665B6,Low-Value Low-Response,0.0,0.4369,4.1244,0.1059,0.631,0.7369,0.7778,0.25,No paid offer preference,mature,37.12,9,102
F83716EC38F44F03804F1263822FAA62,Low-Value Low-Response,0.0,0.4367,3.0714,0.1422,0.5078,0.65,1.0,0.2,No paid offer preference,mature,21.5,7,132
334A43E0C6614E79958061FF36A566AD,Low-Value Low-Response,0.0,0.4365,2.534,0.1722,0.4923,0.6645,0.6,0.0,No paid offer preference,mature,12.67,5,120
45231F3DBBB346F6902B268A4169EAA3,Low-Value Low-Response,0.0,0.4363,2.6583,0.1641,0.4008,0.565,0.8333,0.0,No paid offer preference,mature,15.95,6,114
2202161DEFD14AB9A089CDC5E9C48F3C,Low-Value Low-Response,0.0,0.4362,2.19,0.1992,0.4817,0.6809,0.25,0.0,No paid offer preference,mature,8.76,4,66
4C64918BC4DE493A8C995FB47E7EC4C0,Low-Value Low-Response,0.0,0.436,3.1833,0.137,0.5016,0.6386,0.6667,0.0,No paid offer preference,mature,19.1,6,102
2F634444CFDF456BB1F4061964D74189,Low-Value Low-Response,0.0,0.4352,1.844,0.236,0.4075,0.6435,1.0,0.0,No paid offer preference,mature,9.22,5,18
D47939878E0D4510A67DF42E5B6A8111,High-Value Responsive,3.5,0.435,16.521,0.2382,0.6585,0.8966,0.9,0.8,Mixed,mature,165.21,10,54
D947664DC8654454B78286682903ACCA,Low-Value Low-Response,0.0,0.435,1.86,0.2339,0.3825,0.6164,1.0,0.0,No paid offer preference,thin_history,3.72,2,78
8AAA90B4D04143CF9E4B482F31E648BC,Low-Value Low-Response,0.0,0.435,1.9667,0.2212,0.4478,0.6689,0.8333,0.0,No paid offer preference,mature,11.8,6,186
BBB98C130CF441F6A1E360436565B697,Thin-History Low-Activity,1.0,0.4347,21.98,0.0653,0.577,0.6423,1.0,0.4,No paid offer preference,thin_history,43.96,2,144
0E5A036DFA3E4B2B89672B2E008086B7,Low-Value Low-Response,0.0,0.4346,2.5086,0.1732,0.3928,0.5661,0.8571,0.0,No paid offer preference,mature,17.56,7,6
C38C65F6837D42D8A2C15A2ACBC15366,Low-Value Low-Response,0.0,0.434,2.6638,0.1629,0.4964,0.6593,1.0,0.25,No paid offer preference,mature,21.31,8,84
A8BD3006B5C941D6B21E8260771138CC,Dormant Value Customers,4.0,0.4339,14.5457,0.3048,0.5599,0.8647,0.8571,1.0,Mixed,mature,101.82,7,60
7440289DF83149598C81F89FDCC9C51C,Low-Value Low-Response,0.0,0.4339,2.8283,0.1534,0.6654,0.8188,0.8333,0.3333,No paid offer preference,mature,16.97,6,90
F953FBF668F64A329ED752DCBF362781,Low-Value Low-Response,0.0,0.4338,2.202,0.197,0.4399,0.6369,0.6,0.0,No paid offer preference,mature,11.01,5,132
4C29D22467AF4D7FAA137C4EEDD65340,Low-Value Low-Response,0.0,0.4337,3.354,0.1293,0.5139,0.6432,0.2,0.0,No paid offer preference,mature,16.77,5,300
CBAE4F5290184C7AADC7EC965547B0E1,Low-Value Low-Response,0.0,0.4334,1.6,0.2709,0.4011,0.672,0.6667,0.0,No paid offer preference,mature,9.6,6,120
A678040B34EB47E0AD23864C283DC8EF,Low-Value Low-Response,0.0,0.4334,3.544,0.1223,0.3618,0.484,0.2,0.0,No paid offer preference,mature,17.72,5,84
303466174D714FA3B39704F93AE3F155,Low-Value Low-Response,0.0,0.4322,3.184,0.1357,0.5617,0.6974,1.0,0.0,No paid offer preference,mature,15.92,5,60
B1738645627A49C1B85C47C78905698D,Low-Value Low-Response,0.0,0.4321,1.77,0.2441,0.4159,0.6601,1.0,0.0,No paid offer preference,mature,7.08,4,294
BE6CCF64D69C4B14905CFC81E614CEE7,Low-Value Low-Response,0.0,0.4316,2.8233,0.1529,0.4948,0.6476,0.6667,0.0,No paid offer preference,mature,25.41,9,36
6955267A2151491882B0C660267691D2,Thin-History Low-Activity,1.0,0.4315,4.95,0.2892,0.2947,0.5839,0.0,0.0,No paid offer preference,thin_history,4.95,1,138
D33D6EC6E0864025B9209E7A7792B90D,Low-Value Low-Response,0.0,0.4314,1.7656,0.2444,0.4926,0.737,1.0,0.2,No paid offer preference,mature,15.89,9,54
B4A4A6B9648A45BAA15F438FFB5565E9,Low-Value Low-Response,0.0,0.4307,3.9083,0.1102,0.422,0.5322,0.6667,0.0,No paid offer preference,mature,23.45,6,12
3811A4CCB2D14BD39FB2249E5A67AEA9,Low-Value Low-Response,0.0,0.4306,2.3262,0.1851,0.5818,0.7669,0.875,0.0,No paid offer preference,mature,18.61,8,24
79A8BFF95B8C40FDB763AEF74206C0A3,Low-Value Low-Response,0.0,0.4305,1.465,0.2939,0.2857,0.5796,0.5,0.0,No paid offer preference,mature,5.86,4,114
F8F76E7CDF4C42E2A8C08C225EE7E038,Dormant Value Customers,4.0,0.43,17.0486,0.2598,0.4252,0.685,0.7143,0.6667,Mixed,mature,119.34,7,24
728036F087B945E9ADD781C1BFB8D885,Low-Value Low-Response,0.0,0.4292,4.2975,0.0999,0.3424,0.4423,1.0,0.25,No paid offer preference,mature,34.38,8,90
BD52AA1E72284AE69F476817C9989794,Low-Value Low-Response,0.0,0.4289,2.0867,0.2056,0.4668,0.6724,0.6667,0.0,No paid offer preference,mature,6.26,3,72
5B38AEE166CE4085B324B01E01B0A808,Low-Value Low-Response,0.0,0.4288,4.1488,0.1033,0.6202,0.7236,0.875,0.0,No paid offer preference,mature,33.19,8,180
0C2ADE08C3324036901605A050FC3C69,Low-Value Low-Response,0.0,0.4287,3.44,0.1246,0.552,0.6766,0.75,0.0,No paid offer preference,mature,13.76,4,84
A92044BD2ADF48119FC564132E64EB26,Low-Value Low-Response,0.0,0.4284,2.6086,0.1642,0.4594,0.6236,0.8571,0.0,No paid offer preference,mature,18.26,7,102
C0968519293D4BC89BED65AF584F2A6B,Low-Value Low-Response,0.0,0.4281,2.852,0.1501,0.3347,0.4848,0.8,0.0,No paid offer preference,mature,14.26,5,12
8A002FAD73574409A600AE538B4E254B,Thin-History Low-Activity,1.0,0.4279,4.7633,0.2998,0.3428,0.6426,0.6667,0.0,No paid offer preference,mature,14.29,3,120
52D78EEE53B94EFE8DCB58C9CA3AFCE5,Low-Value Low-Response,0.0,0.4277,1.3233,0.3232,0.4603,0.7835,1.0,0.0,No paid offer preference,mature,7.94,6,240
325401ECEC2E4570833F25EAFCCF16DA,Low-Value Low-Response,0.0,0.4277,2.25,0.1901,0.466,0.656,0.6667,0.0,No paid offer preference,mature,13.5,6,90
442A16999BCA4C9AA0DA75FFE17CD043,Low-Value Low-Response,0.0,0.4276,2.2738,0.1881,0.4145,0.6025,0.875,0.0,No paid offer preference,mature,18.19,8,42
97BBDDC7D3FC49EBA7D1EAC59CE081E6,Dormant Value Customers,4.0,0.4275,17.1144,0.2587,0.3513,0.61,0.3333,1.0,Mixed,thin_history,154.03,9,6
C854415DC979460C9B0E8FBFE52E2B87,Low-Value Low-Response,0.0,0.4275,2.21,0.1934,0.4293,0.6227,1.0,0.0,No paid offer preference,mature,6.63,3,240
94D27D5FE61849DC9EA33DE8352011A7,Low-Value Low-Response,0.0,0.4275,3.32,0.1288,0.4835,0.6122,0.6667,0.0,No paid offer preference,mature,9.96,3,12
C05652FA9D2C4FAC9A010EA5A9310C86,Low-Value Low-Response,0.0,0.4275,3.89,0.1099,0.469,0.5789,1.0,0.1667,No paid offer preference,mature,27.23,7,48
BBB34073E5BF4899A7BD96E0D64DF61B,Low-Value Low-Response,0.0,0.4274,2.356,0.1814,0.4252,0.6066,0.8,0.0,No paid offer preference,mature,11.78,5,198
2347C2AD74FB40B1A9652CD9D1CA04BA,Low-Value Low-Response,0.0,0.4274,2.4362,0.1754,0.6635,0.8389,1.0,0.1667,No paid offer preference,mature,19.49,8,84
13C47585AA254C2C99ABBF1FAE4CAC33,Low-Value Low-Response,0.0,0.4272,2.475,0.1726,0.5116,0.6842,0.9,0.0,No paid offer preference,mature,24.75,10,78
78BB7E19AB9B42B09D3744089D2B6A32,Low-Value Low-Response,0.0,0.4272,2.63,0.1624,0.4348,0.5973,0.6667,0.0,No paid offer preference,mature,7.89,3,30
447A13F9A0124F0098574EE85AF55D13,High-Value Responsive,3.5,0.4257,21.0644,0.1864,0.5881,0.7745,0.8889,0.8,Mixed,mature,189.58,9,0
776776CD1717444C89DC11101AE4A21F,Low-Value Low-Response,0.0,0.4256,3.1167,0.1366,0.4057,0.5423,0.8333,0.3333,No paid offer preference,mature,18.7,6,114
369802800CF0416FAADA0B21B50DA22D,Low-Value Low-Response,0.0,0.4255,3.8225,0.1113,0.5647,0.676,1.0,0.4,No paid offer preference,mature,15.29,4,90
6AAA34E41698451E910B971123FD0D69,Low-Value Low-Response,0.0,0.4254,1.6773,0.2536,0.6712,0.9248,0.4545,0.0,No paid offer preference,mature,18.45,11,36
56204FD4A6A448A8B7F6696DADE64912,Low-Value Low-Response,0.0,0.4251,1.98,0.2147,0.5688,0.7835,1.0,0.0,No paid offer preference,mature,13.86,7,66
12A442B1EEF2476FAEE1829AA6E2E1B5,Low-Value Low-Response,0.0,0.4251,1.9967,0.2129,0.3729,0.5858,0.8333,0.3333,No paid offer preference,mature,11.98,6,90
B3CB994C5DD24E8E927652617FB04F8C,Low-Value Low-Response,0.0,0.4251,2.6567,0.16,0.371,0.5311,1.0,0.0,No paid offer preference,mature,15.94,6,60
C9486068F235430685CCFBEB1E0525D6,Low-Value Low-Response,0.0,0.4245,1.8209,0.2331,0.5707,0.8038,0.8182,0.0,No paid offer preference,mature,20.03,11,12
5D7E42935F4F4D57845A51B91D2F76FB,Low-Value Low-Response,0.0,0.4242,2.46,0.1724,0.3915,0.5639,0.8333,0.3333,No paid offer preference,mature,14.76,6,6
45A3E440F28E49C7A52D6B73DF3C2143,Low-Value Low-Response,0.0,0.4241,2.5588,0.1658,0.4769,0.6426,1.0,0.2,No paid offer preference,mature,20.47,8,36
D2E88E95C0AE41C0980E4CFC10D162D8,Low-Value Low-Response,0.0,0.4241,4.5375,0.0935,0.3828,0.4762,0.875,0.2,No paid offer preference,mature,36.3,8,36
5FAAE0835A8049C1B917D6D34316CC87,Low-Value Low-Response,0.0,0.4241,14.1333,0.03,0.3168,0.3468,0.3333,0.25,No paid offer preference,mature,42.4,3,0
106EBD92BFF94148B4948F52079E87DC,Low-Value Low-Response,0.0,0.424,2.027,0.2092,0.5805,0.7897,1.0,0.0,No paid offer preference,mature,20.27,10,72
14F7070A8987467BAED8DF67C54DFD88,Low-Value Low-Response,0.0,0.4238,2.5833,0.164,0.4014,0.5655,1.0,0.0,No paid offer preference,mature,15.5,6,78
03922CE960124F4A8C4ACD2A332EF296,Low-Value Low-Response,0.0,0.4235,4.71,0.0899,0.4744,0.5643,0.5,0.0,No paid offer preference,mature,18.84,4,150
ACC0E0CED2C94365A02B8F2B7117D3B7,Low-Value Low-Response,0.0,0.4231,2.045,0.2069,0.4675,0.6744,1.0,0.0,No paid offer preference,mature,12.27,6,36
900BD381494A4944A0FFB071E8A0241E,Low-Value Low-Response,0.0,0.4231,3.0717,0.1377,0.3767,0.5145,0.5,0.0,No paid offer preference,mature,18.43,6,114
58FEA7C2DE2C4070974B407667A26880,High-Value Responsive,3.5,0.4229,19.5992,0.2002,0.5649,0.7651,0.6923,1.0,Mixed,mature,254.79,13,0
532571AD78AE4715960D27BF653D2308,High-Value Responsive,3.5,0.4222,11.515,0.3406,0.5315,0.8721,1.0,1.0,Mixed,mature,138.18,12,42
71D616E5417B486985E763B8F88FFE3D,Frequent Light Buyers,2.5,0.4217,11.4709,0.2547,0.6944,0.9491,0.8182,0.75,Discount,mature,126.18,11,36
C6F1000E365D46AA9B789C04911091D9,Low-Value Low-Response,0.0,0.4215,2.8733,0.1467,0.4592,0.6059,0.6667,0.0,No paid offer preference,mature,8.62,3,6
BAEE294F84EC4A059C92E36DF084E206,Dormant Value Customers,4.0,0.4214,24.1967,0.1827,0.3817,0.5644,0.3333,0.3333,Mixed,mature,72.59,3,174
523FA396B537439E811C1B2F6DFAAB55,Thin-History Low-Activity,1.0,0.4213,4.4367,0.3204,0.4937,0.814,0.6667,0.0,No paid offer preference,mature,13.31,3,48
67262718A9D84484ABD5E59073BFC05B,Low-Value Low-Response,0.0,0.4213,2.6138,0.1612,0.4822,0.6434,1.0,0.1667,No paid offer preference,mature,20.91,8,78
DEDD0C6BC7344B4486A5EB1743E3DA34,High-Value Responsive,3.5,0.4212,21.975,0.1784,0.6003,0.7788,0.75,1.0,Mixed,mature,175.8,8,66
9D4BC1FD09E64E3ABC95FA5AC4360EBE,Low-Value Low-Response,0.0,0.4212,3.04,0.1385,0.3986,0.5372,0.6667,0.5,No paid offer preference,mature,18.24,6,36
B635CC878A1D435FAAC686ADE19D2C43,Low-Value Low-Response,0.0,0.4211,4.6433,0.0907,0.3998,0.4905,0.8333,0.4,No paid offer preference,mature,27.86,6,6
7CF4C19A756644B08D9D82D2D7F9C46D,Low-Value Low-Response,0.0,0.4207,1.34,0.314,0.5283,0.8422,0.625,0.0,No paid offer preference,mature,10.72,8,66
490B282BFC3945DF8AC3BBE54DD400FE,Low-Value Low-Response,0.0,0.4207,3.4875,0.1206,0.5188,0.6394,0.75,0.1667,No paid offer preference,mature,13.95,4,24
5B795CD47ABB4C11B16D9A63100EECB3,Low-Value Low-Response,0.0,0.4206,2.16,0.1947,0.5686,0.7633,1.0,0.0,No paid offer preference,mature,10.8,5,72
897514FFEBFE49999FFDCEAD112A5B01,Low-Value Low-Response,0.0,0.4204,1.9217,0.2188,0.5148,0.7335,0.8333,0.2,No paid offer preference,mature,11.53,6,42
A225189B10A141D5BB1FF0A05265DA4C,Low-Value Low-Response,0.0,0.4201,1.8425,0.228,0.593,0.821,1.0,0.0,No paid offer preference,mature,14.74,8,252
68847BCFE23C4F7681E82E98D22D0B23,Low-Value Low-Response,0.0,0.42,2.2467,0.1869,0.6835,0.8705,1.0,0.2,No paid offer preference,mature,13.48,6,42
1826D954B48745759D27E9FB773BDB07,Frequent Light Buyers,2.5,0.4199,8.907,0.3278,0.5869,0.9147,0.6,0.25,Discount,mature,89.07,10,156
37E765F48AC840A4B6DE70C953D6576F,Low-Value Low-Response,0.0,0.4196,3.618,0.116,0.4327,0.5487,0.6,0.25,No paid offer preference,mature,18.09,5,168
D3319408A4864682ABDEEF1E8E81F692,High-Value Responsive,3.5,0.4194,13.5833,0.2885,0.4827,0.7713,0.9167,1.0,Mixed,mature,163.0,12,48
7CD93021F0324C289AEB1521A9425FBF,Frequent Light Buyers,2.5,0.419,8.2517,0.3537,0.5684,0.9222,0.8333,0.5,Discount,mature,148.53,18,54
899CF3CA38D44CBFA92849B78B415B5C,Low-Value Low-Response,0.0,0.4187,1.65,0.2538,0.4359,0.6896,0.75,0.0,No paid offer preference,mature,6.6,4,174
7203607E03EE48BFA3EB9BE6679B67E0,Low-Value Low-Response,0.0,0.4185,1.5471,0.2705,0.3898,0.6603,0.8571,0.0,No paid offer preference,mature,10.83,7,6
00BC42A62F884B41A13CC595856CF7C3,High-Value Responsive,3.5,0.4183,18.83,0.2081,0.6133,0.8214,0.875,1.0,Mixed,mature,150.64,8,12
46F43532DF824788BEE55A1D14B6B39B,Low-Value Low-Response,0.0,0.418,2.2209,0.1882,0.5073,0.6955,1.0,0.0,No paid offer preference,mature,24.43,11,42
888BE69E68AE4FADA02AE67A4EC95E41,Low-Value Low-Response,0.0,0.418,2.2875,0.1827,0.5462,0.7289,1.0,0.0,No paid offer preference,mature,9.15,4,252
8D857A9497B94B83852A5B71568B5781,Low-Value Low-Response,0.0,0.4179,1.91,0.2188,0.5529,0.7717,1.0,0.0,No paid offer preference,mature,15.28,8,42
26FD17F8610343A9863C5FE6C287F4E5,Low-Value Low-Response,0.0,0.4178,2.24,0.1865,0.4821,0.6686,0.75,0.0,No paid offer preference,mature,17.92,8,60
05E96E45CE6045EDBF84B14A6B557A18,Thin-History Low-Activity,1.0,0.4177,24.67,0.0575,0.4519,0.5094,0.5,0.3333,No paid offer preference,thin_history,49.34,2,348
A96A36C524934BE89A64F516965CDABC,Low-Value Low-Response,0.0,0.4176,2.36,0.1769,0.4674,0.6443,0.8,0.0,No paid offer preference,mature,11.8,5,12
D06B1B0C09234571A7AEB24158AC4991,Low-Value Low-Response,0.0,0.4172,1.8571,0.2247,0.3757,0.6003,0.8571,0.0,No paid offer preference,mature,13.0,7,72
386C579DB7B84DC1AE1FFD88E2F94097,Low-Value Low-Response,0.0,0.4171,3.22,0.1295,0.3136,0.4432,0.4286,0.0,No paid offer preference,thin_history,22.54,7,24
6B45D418F4554EC48B834E6A5BABCF27,Low-Value Low-Response,0.0,0.4168,1.38,0.302,0.4696,0.7717,0.6,0.0,No paid offer preference,mature,6.9,5,84
728EF546EF9B4010AEF1AD85482CAC4C,High-Value Responsive,3.5,0.4168,18.0586,0.2169,0.3531,0.57,0.5714,1.0,Mixed,mature,252.82,14,0
B72F515D427A4F9881AF4A3FF1F1181E,Low-Value Low-Response,0.0,0.4168,2.2278,0.1871,0.7508,0.9378,0.7778,0.0,No paid offer preference,mature,20.05,9,42
E7AB100143504EF6B87D4CF0F04E3FFB,Low-Value Low-Response,0.0,0.4165,1.665,0.2502,0.4455,0.6957,1.0,0.0,No paid offer preference,mature,9.99,6,42
A2D2404774B645379A29EC10433CA73A,High-Value Responsive,3.5,0.4163,13.8829,0.2821,0.5405,0.8226,0.7143,1.0,Mixed,mature,97.18,7,6
1F8EDCEA5F434DB3B9CB6FE79D80CE80,Low-Value Low-Response,0.0,0.4163,1.6829,0.2474,0.3967,0.6441,0.8571,0.0,No paid offer preference,mature,11.78,7,222
7F8C08F37EEB4E88885295E3C1C8429E,Low-Value Low-Response,0.0,0.4158,2.6733,0.1556,0.4082,0.5638,1.0,0.0,No paid offer preference,mature,8.02,3,282
DAA8E642CB3244B48EA8BA297FA08983,Low-Value Low-Response,0.0,0.4155,1.932,0.2151,0.4089,0.624,0.8,0.0,No paid offer preference,mature,9.66,5,18
01E97A4633BF4963838A4AA9ED1DCE3E,Low-Value Low-Response,0.0,0.4155,2.245,0.1851,0.5072,0.6923,0.875,0.0,No paid offer preference,mature,17.96,8,24
4883C82A80F54B5D897B1066076D8440,Low-Value Low-Response,0.0,0.4154,2.3283,0.1784,0.4707,0.6491,0.8333,0.25,No paid offer preference,mature,13.97,6,48
28F9666945804AB0BFC63F3EC6AE9AF1,Low-Value Low-Response,0.0,0.4153,1.6375,0.2536,0.4082,0.6618,1.0,0.0,No paid offer preference,mature,6.55,4,150
A80A2E4ECD45448086720B0F0FC0F0DD,Low-Value Low-Response,0.0,0.4153,2.1657,0.1917,0.5218,0.7136,0.8571,0.0,No paid offer preference,mature,15.16,7,48
35DD2C597C7E43D8B8C53ADE81E8350F,Low-Value Low-Response,0.0,0.4152,3.7317,0.1113,0.4838,0.5951,0.6667,0.3333,No paid offer preference,mature,22.39,6,18
198EF6216D2A4DB2B1661C351D91CBC1,Low-Value Low-Response,0.0,0.415,1.99,0.2085,0.4336,0.6421,1.0,0.0,No paid offer preference,mature,7.96,4,42
FC4B89CD1C074EB29A3D26C319EB60AE,Low-Value Low-Response,0.0,0.4148,2.13,0.1948,0.4148,0.6095,0.8333,0.0,No paid offer preference,mature,12.78,6,198
C32383E2722546DDA6014D870EE24775,Low-Value Low-Response,0.0,0.4146,2.1871,0.1896,0.3666,0.5562,0.7143,0.0,No paid offer preference,mature,15.31,7,0
DAC462B20C3D498DBF9ACA07D863B6E3,Low-Value Low-Response,0.0,0.4145,4.07,0.1018,0.4623,0.5641,0.8,0.25,No paid offer preference,mature,20.35,5,102
372E15317C034958918EBAEECCAC4AF0,Low-Value Low-Response,0.0,0.4143,2.6383,0.157,0.4285,0.5856,0.8333,0.0,No paid offer preference,mature,15.83,6,114
073FF5DC4BEE4E8C97AB421C19E50549,Low-Value Low-Response,0.0,0.4143,2.7725,0.1494,0.5552,0.7046,0.75,0.0,No paid offer preference,mature,11.09,4,222
6AFB16929AF541568B5A78B5D1039810,Dormant Value Customers,4.0,0.4141,18.4938,0.2387,0.5824,0.8211,1.0,1.0,Mixed,mature,147.95,8,78
CCC74F3977364661869FB65061F4EA0F,Low-Value Low-Response,0.0,0.414,2.548,0.1625,0.4591,0.6216,1.0,0.0,No paid offer preference,mature,12.74,5,120
4005B2A20D104EBA881CB73A75DAC3D8,Low-Value Low-Response,0.0,0.4136,1.745,0.237,0.4894,0.7263,1.0,0.0,No paid offer preference,mature,6.98,4,12
6F6F3AF3A32D49AA9F1303C2C11333E7,High-Value Responsive,3.5,0.4135,10.184,0.3843,0.5634,0.9477,0.9,1.0,Mixed,mature,101.84,10,114
4D20573B5DEE49718990534338BE745E,Low-Value Low-Response,0.0,0.4135,1.852,0.2233,0.7039,0.9272,0.8,0.2,No paid offer preference,mature,18.52,10,42
7B3A3C6A202A43D487286AA6681A00AC,Low-Value Low-Response,0.0,0.4135,2.202,0.1878,0.3162,0.504,0.6,0.0,No paid offer preference,mature,11.01,5,36
43AE63B5A3FB43958427CDE7CCDB202C,Low-Value Low-Response,0.0,0.4134,1.815,0.2278,0.4733,0.7011,1.0,0.2,No paid offer preference,mature,10.89,6,78
4255C07360CD4EFB9FCC401DFCC995AE,Low-Value Low-Response,0.0,0.4134,3.1,0.1334,0.484,0.6174,1.0,0.0,No paid offer preference,mature,9.3,3,120
88054A37EC84477A84A9473844069827,Low-Value Low-Response,0.0,0.4132,1.8938,0.2182,0.6991,0.9173,0.875,0.0,No paid offer preference,mature,15.15,8,42
7B1B0B6CBCE6475EBB6C8945C29CD79F,Low-Value Low-Response,0.0,0.4131,3.55,0.1164,0.3642,0.4806,1.0,0.25,No paid offer preference,mature,14.2,4,252
E0E525AABA8C4A02973A7F7F53B7B791,High-Value Responsive,3.5,0.4129,19.4838,0.2008,0.5234,0.7242,0.875,1.0,Mixed,mature,155.87,8,102
98052FCAEC9943B79064C5FDF97370EC,High-Value Responsive,3.5,0.4127,11.6018,0.3372,0.382,0.7193,0.3636,1.0,Mixed,thin_history,127.62,11,0
C277F3283F5A445E9EEF688CF5F69289,Low-Value Low-Response,0.0,0.4127,2.1917,0.1883,0.3804,0.5687,1.0,0.2,No paid offer preference,mature,13.15,6,174
852944650A6C453F8F638807B5185B37,High-Value Responsive,3.5,0.4125,17.6737,0.2214,0.5289,0.7503,0.625,0.6667,Mixed,mature,141.39,8,30
41E399128BA248569157F70A30379F65,Low-Value Low-Response,0.0,0.4124,1.9517,0.2113,0.4193,0.6306,0.6667,0.0,No paid offer preference,mature,11.71,6,90
259049DAA72F43B29BBA5758DB435F9D,Low-Value Low-Response,0.0,0.4123,3.5725,0.1154,0.3029,0.4183,0.25,0.0,No paid offer preference,thin_history,14.29,4,276
F175E633F1324C838BA3D719E27BCAD2,Low-Value Low-Response,0.0,0.4116,2.1,0.196,0.3413,0.5373,0.5,0.0,No paid offer preference,mature,8.4,4,6
F49468382D5A42629DFC8EC2A9EB969F,Low-Value Low-Response,0.0,0.4114,3.7433,0.1099,0.5023,0.6122,1.0,0.1667,No paid offer preference,mature,22.46,6,30
4501DAAFE01E4311B657FFA87AA69E0D,Low-Value Low-Response,0.0,0.4114,4.095,0.1005,0.4012,0.5017,0.75,0.0,No paid offer preference,mature,16.38,4,48
89DB9E6EFAE9458CB649A6474671D039,High-Value Responsive,3.5,0.4112,10.8187,0.3615,0.5188,0.8803,0.8667,1.0,Mixed,mature,162.28,15,84
78E6F6001F3F41DE934361B11B7ED158,Low-Value Low-Response,0.0,0.4112,4.4317,0.0928,0.4288,0.5216,0.3333,0.0,No paid offer preference,mature,26.59,6,96
D470C8DA3A134E13951D3CA40CC4D678,Thin-History Low-Activity,1.0,0.411,7.07,0.1996,0.4253,0.6249,0.0,0.0,No paid offer preference,thin_history,7.07,1,240
A7F70061149649D0A0D43D5A507F7822,Low-Value Low-Response,0.0,0.4108,1.1557,0.3555,0.4959,0.8514,0.5714,0.0,No paid offer preference,mature,8.09,7,12
D910C3264654421A9A72916BD1816611,Low-Value Low-Response,0.0,0.4107,1.5017,0.2735,0.4988,0.7723,1.0,0.0,No paid offer preference,mature,9.01,6,18
67093EB0F6E341F5999ABC9038686BAB,Frequent Light Buyers,2.5,0.4107,14.4889,0.2009,0.637,0.8379,0.6667,0.6,Discount,mature,130.4,9,6
C8BE7EC18A5D4717AD94530E81E698C4,High-Value Responsive,3.5,0.4107,26.71,0.1464,0.5545,0.7009,0.9,1.0,Mixed,mature,267.1,10,96
A3CBF6D9D9F541B6B3C1E318BA227B87,High-Value Responsive,3.5,0.4106,9.64,0.4057,0.5227,0.9284,0.6923,1.0,Mixed,mature,125.32,13,24
3F9FA22178894F38BEED3D7B0EFBE405,Low-Value Low-Response,0.0,0.4105,1.614,0.2544,0.3248,0.5791,0.8,0.0,No paid offer preference,mature,8.07,5,78
BC8CF9F0276542C59FEDF4878BEDB069,Low-Value Low-Response,0.0,0.4103,1.42,0.2889,0.3848,0.6737,0.5,0.0,No paid offer preference,mature,8.52,6,102
45E9124340C0406CAFFEF709370D831C,Dormant Value Customers,4.0,0.4099,23.1467,0.1905,0.3859,0.5764,1.0,0.6667,Mixed,mature,69.44,3,90
AE4E5D8D13D74A2EBA8ED2D049C1A0C1,Low-Value Low-Response,0.0,0.4098,1.612,0.2542,0.2869,0.5411,0.6,0.0,No paid offer preference,thin_history,8.06,5,36
BA5646A62318454CBF44D04353D9CEDA,Low-Value Low-Response,0.0,0.4097,2.095,0.1956,0.3888,0.5844,1.0,0.0,No paid offer preference,mature,12.57,6,48
095CC9FC7AAA428B99C0AD42B3949FC5,High-Value Responsive,3.5,0.4096,12.46,0.3138,0.6383,0.9521,0.8235,1.0,Mixed,mature,211.82,17,12
1086697AE27644858779677ADBE3321D,Low-Value Low-Response,0.0,0.4095,2.4156,0.1695,0.4247,0.5942,0.8889,0.0,No paid offer preference,mature,21.74,9,234
7F202EB46E3140F4995F8718471400BE,Low-Value Low-Response,0.0,0.4095,2.53,0.1619,0.6639,0.8258,0.6667,0.0,No paid offer preference,mature,15.18,6,18
126E7904F9114EFF8BEAD85A217FFB85,Low-Value Low-Response,0.0,0.4093,2.8667,0.1428,0.494,0.6368,1.0,0.0,No paid offer preference,mature,8.6,3,6
63FCD3B7B0E64166AC6B8D6CC4C5F23E,Dormant Value Customers,4.0,0.4092,18.8943,0.2334,0.5966,0.8299,0.5714,0.6667,Mixed,mature,132.26,7,42
